state,county,stname,ctyname,abbreviation,Clothing and footwear,Durable goods,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Gross output of nonprofit institutions,Health care,Household consumption expenditures (for services),Housing and utilities,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,Nondurable goods,Other durable goods,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Services,Transportation services
01,023,Alabama,Choctaw County,AL,2.612473463177428,9.894676186510813,1.1479862856672887,6.501679337517542,6.686751892917175,5.106929644650743,2.038480320343784,2.636613361707815,30.687175454017407,8.41946016520939,14.636825142257932,49.8649837309359,13.496885489434105,7.271473879542103,4.012587577939869,20.792499267506592,1.480580443197064,8.853978338756356,5.86599534288402,81.69746325967277,2.5722402989601165,2.3630278450300968,51.010287805655366,1.6844284752314422
01,025,Alabama,Clarke County,AL,4.874480957741556,18.461971512431827,2.141969045085612,12.13115178805496,12.476469227566426,9.528759490287396,3.8034964351987504,4.919522362895226,57.25763515145908,15.709441197485365,27.31010532484155,93.04052924576311,25.18315008147383,13.567472152399752,7.486882456654382,38.795663639027254,2.762539516091724,16.520186490251415,10.945061452341667,152.43512884173518,4.799411949152107,4.409053104486972,95.1774936902761,3.142889159611599
01,027,Alabama,Clay County,AL,2.68216612436453,10.158635351930956,1.178610986887083,6.675123907042732,6.865133622218453,5.243166633254687,2.0928606309209887,2.7069500002570153,31.50581378732504,8.644065158501293,15.027290082810309,51.19522630191066,13.856940387887388,7.46545417161421,4.119630926128683,21.347178435394085,1.5200777214057706,9.09017492456603,6.02248184187395,83.87689731213473,2.6408596645437212,2.426066073475514,52.371083524809684,1.7293637844978695
01,029,Alabama,Cleburne County,AL,2.9735535439830167,11.262257724592759,1.306653918711223,7.400301633074776,7.610953783521212,5.8127781804349725,2.320226584627405,3.0010299114325516,34.928568887792295,9.583146380454506,16.659837463568092,56.75701636158959,15.362342334006714,8.276492461743283,4.56718285605605,23.66631116319953,1.6852172035714836,10.077720994546137,6.67675729023702,92.98918623837649,2.9277595982337914,2.6896310803378207,58.060617350584195,1.9172398620342241
01,031,Alabama,Coffee County,AL,10.254033442821822,38.83688847081078,4.505879171999732,25.51927830123213,26.245693401390966,20.04484566235395,8.001093856821955,10.348783238494713,120.44804581039472,33.046623179689625,57.44995944299659,195.72149459496967,52.975663536221155,28.540744007689895,15.749521591849533,81.61115733958394,5.811320801270683,34.75211950180167,23.02420034851265,320.66489182228935,10.096117116700334,9.274952220868608,200.21684601189466,6.611430186952878
01,033,Alabama,Colbert County,AL,10.91391079515372,41.336157005464145,4.795845811422785,27.16151926843185,27.934681326815426,21.33479071249762,8.515987889442329,11.014758020160276,128.1992334777759,35.173271032841406,61.14703409564051,208.31675112187148,56.384804025886574,30.377425221418623,16.763049845533846,86.86307647231175,6.185296467068639,36.98852108295938,24.505875676592595,341.3006251638472,10.745832086809465,9.871822803419331,213.1013916860713,7.036895256012872
01,035,Alabama,Conecuh County,AL,2.5033283472378574,9.481291861355704,1.1000251874926108,6.2300491927151604,6.407389701913735,4.893569992957783,1.953315753491552,2.5264597180028887,29.405112546969534,8.067708092381555,14.025321140530789,47.781701543633474,12.933006409959855,6.967682904888944,3.844947851609686,19.92382068561383,1.4187240735886009,8.484072766152122,5.620923095902663,78.2842691257884,2.4647760626294715,2.2643041826658648,48.87915657881886,1.614055648937756
01,037,Alabama,Coosa County,AL,2.16668075110131,8.20624773184059,0.9520938002786045,5.392232177278825,5.545723934800376,4.23548270030482,1.690633850962008,2.18670141512586,25.450713011653068,6.9827627081180825,12.139195953552207,41.35601832004564,11.193775707948452,6.030668907839479,3.3278792645252158,17.24446527981248,1.2279340601724058,7.3431346605599845,4.865021357965673,67.75660061375237,2.13331297772706,1.9598005561809593,42.3058876020993,1.3969974452686065
01,039,Alabama,Covington County,AL,7.486353622115647,28.354372188895915,3.2896913247079023,18.63133591376625,19.16168334695514,14.634514678139826,5.841507959761696,7.555529374270719,87.93775337846522,24.126965112752583,41.943564390025756,142.89404536832853,38.67693164936954,20.83727378804468,11.498547247109864,59.583381189569295,4.242779465511126,25.372128651543893,16.809707773682668,234.11380387681774,7.371060701857193,6.771537516513229,146.17605049835254,4.826930261487296
01,041,Alabama,Crenshaw County,AL,2.7869053824129617,10.55533260341008,1.2246360407317738,6.935789165265934,7.133218807346523,5.447913601760041,2.174587362047075,2.8126570748582562,32.73612369629024,8.981618065086538,15.614109519330116,53.19441269449628,14.398057376080107,7.756982024354763,4.280503544240032,22.180791092880163,1.5794371366447175,9.445148529101834,6.257661264206517,87.15231113235771,2.743985895004138,2.520804560478254,54.41618743606746,1.796895872849425
01,043,Alabama,Cullman County,AL,16.511953778380906,62.53860111750222,7.2557661367012605,41.09340447514919,42.263142473822995,32.27798767354953,12.884070710030276,16.664528299947055,193.95612235981102,53.21460257734873,92.51101824294108,315.16810338180636,85.3061102800952,45.95883644064747,25.36127602921749,131.41752124230882,9.35790398939041,55.96094396553939,37.07560874057396,516.3630391537002,16.257662909103992,14.935350388864043,322.4069167938892,10.646311060393439
01,045,Alabama,Dale County,AL,9.885543510108409,37.44124230881922,4.34395546440082,24.60221506006446,25.302525637269266,19.324512159390565,7.713565777907999,9.976888368004689,116.11961324348081,31.859056548491065,55.38543217111046,188.68802812774686,51.071924992675065,27.515101084090244,15.183545268092587,78.67837093466159,5.602484617638441,33.503263990624085,22.196800468795782,309.1414474069733,9.733302080281279,8.941646645180194,193.02183416349254,6.373841195429241
01,047,Alabama,Dallas County,AL,8.026672012583466,30.40081422425093,3.5271207611763074,19.97602973152189,20.5446543402162,15.690742825419834,6.263111631995312,8.100840439804463,94.28455287060311,25.868299227412216,44.97078970499792,153.20724782950637,41.46839175289528,22.34117846623591,12.328440791401299,63.883738646352185,4.54899686955449,27.203330917390165,18.0229278147023,251.01068052492792,7.903057967215137,7.260264931299829,156.72612765432478,5.175308032754021
01,049,Alabama,DeKalb County,AL,14.23973270416005,53.93262212078688,6.257295274517968,35.438513423905505,36.447282989189944,27.836192062341617,11.111085066901065,14.371311343110193,167.26568980317774,45.89170529605585,79.78051475010409,271.7976085246812,73.56707902190284,39.634410021537875,21.87129376326841,113.33306768239086,8.07015652227551,48.26012079715844,31.973609264885038,445.30597375360463,14.020434972576476,12.880086768341892,278.0402839504269,9.181265028965617
01,051,Alabama,Elmore County,AL,16.262422008728237,61.59350594476228,7.146115626011997,40.472393171619345,41.62445386833623,31.7901966166515,12.689364195722238,16.412690795256527,191.0250207411291,52.41041343470014,91.11297423165296,310.405223371937,84.0169482011504,45.26429780868814,24.978011627369035,129.43151479636683,9.216485573735099,55.11525159220935,36.51531512637438,508.5596632072416,16.011974031181087,14.709644547935909,317.53464246611253,10.485421993307323
01,053,Alabama,Escambia County,AL,7.504978385019097,28.424913000344404,3.2978755121028476,18.677687479760053,19.20935432633738,14.670922838887433,5.856040628967673,7.574326234572661,88.156527415814665,24.1869888609599,42.047912779311304,143.24954122781315,38.773153217059644,20.889113348857055,11.52715365912584,59.73161441547026,4.253334772618626,25.435250152924063,16.851527441516186,234.69623883911362,7.389398635763156,6.788383939632263,146.53971142329894,4.838938835515393
01,055,Alabama,Etowah County,AL,20.598386972411987,78.01586195197928,9.051447252764198,51.26333677733743,52.72256542322698,40.26625133005382,16.072663346029888,20.78872114361497,241.9570280814841,66.38432926735238,115.40595247274354,393.1669529816337,106.41794994371367,57.332882014588186,31.637768902185144,163.94116612950484,11.673829167116443,69.81034434900613,46.251203602325475,644.1542800746372,20.281163353740343,18.631600536647802,402.19725199315315,13.281095501719433
01,057,Alabama,Fayette County,AL,3.3170101932240503,12.563090967970762,1.457577374435209,8.255064382315295,8.490047650623776,6.48417598346878,2.588221506006446,3.347660184742548,38.962950329236506,10.690035930729254,18.584111524048915,63.3126658133761,17.136750813453205,9.232458556294045,5.094709701296899,26.399859361265747,1.8798661464678397,11.241735778062207,7.447947938994864,103.72978796243464,3.2659268740265546,3.0002936141995775,64.76683763319814,2.138688297068484
